year,lake,species,grand_total,comments,region,values
2009,Michigan,Suckers,,,Mich. Proper (WI),
2009,Michigan,Suckers,,,WI State Total,1.0
2009,Michigan,Suckers,,,Illinois (IL),
2009,Michigan,Suckers,,,Indiana (IN),
2009,Michigan,Suckers,,,U.S. Total,2.0
2010,Michigan,Suckers,,,Green Bay (MI),1.0
2010,Michigan,Suckers,,,Mich. Proper (MI),4.0
2010,Michigan,Suckers,,,MI State Total,5.0
2010,Michigan,Suckers,,,Green Bay (WI),0.0
2010,Michigan,Suckers,,,Mich. Proper (WI),0.0
2010,Michigan,Suckers,,,WI State Total,1.0
2010,Michigan,Suckers,,,Illinois (IL),
2010,Michigan,Suckers,,,Indiana (IN),
2010,Michigan,Suckers,,,U.S. Total,5.0
2011,Michigan,Suckers,,,Green Bay (MI),
2011,Michigan,Suckers,,,Mich. Proper (MI),2.0
2011,Michigan,Suckers,,,MI State Total,2.0
2011,Michigan,Suckers,,,Green Bay (WI),0.0
2011,Michigan,Suckers,,,Mich. Proper (WI),0.0
2011,Michigan,Suckers,,,WI State Total,0.0
2011,Michigan,Suckers,,,Illinois (IL),
2011,Michigan,Suckers,,,Indiana (IN),
2011,Michigan,Suckers,,,U.S. Total,2.0
2012,Michigan,Suckers,,,Green Bay (MI),
2012,Michigan,Suckers,,,Mich. Proper (MI),2.0
2012,Michigan,Suckers,,,MI State Total,2.0
2012,Michigan,Suckers,,,Green Bay (WI),0.0
2012,Michigan,Suckers,,,Mich. Proper (WI),
2012,Michigan,Suckers,,,WI State Total,0.0
2012,Michigan,Suckers,,,Illinois (IL),
2012,Michigan,Suckers,,,Indiana (IN),
2012,Michigan,Suckers,,,U.S. Total,3.0
2013,Michigan,Suckers,,,Green Bay (MI),0.0
2013,Michigan,Suckers,,,Mich. Proper (MI),3.0
2013,Michigan,Suckers,,,MI State Total,4.0
2013,Michigan,Suckers,,,Green Bay (WI),0.0
2013,Michigan,Suckers,,,Mich. Proper (WI),
2013,Michigan,Suckers,,,WI State Total,0.0
2013,Michigan,Suckers,,,Illinois (IL),
2013,Michigan,Suckers,,,Indiana (IN),
2013,Michigan,Suckers,,,U.S. Total,4.0
2014,Michigan,Suckers,,,Green Bay (MI),
2014,Michigan,Suckers,,,Mich. Proper (MI),13.0
2014,Michigan,Suckers,,,MI State Total,13.0
2014,Michigan,Suckers,,,Green Bay (WI),0.0
2014,Michigan,Suckers,,,Mich. Proper (WI),
2014,Michigan,Suckers,,,WI State Total,0.0
2014,Michigan,Suckers,,,Illinois (IL),
2014,Michigan,Suckers,,,Indiana (IN),
2014,Michigan,Suckers,,,U.S. Total,13.0
2015,Michigan,Suckers,,,Green Bay (MI),
2015,Michigan,Suckers,,,Mich. Proper (MI),15.0
2015,Michigan,Suckers,,,MI State Total,15.0
2015,Michigan,Suckers,,,Green Bay (WI),0.0
2015,Michigan,Suckers,,,Mich. Proper (WI),
2015,Michigan,Suckers,,,WI State Total,0.0
2015,Michigan,Suckers,,,Illinois (IL),
2015,Michigan,Suckers,,,Indiana (IN),
2015,Michigan,Suckers,,,U.S. Total,15.0
1885,Michigan,Walleye,,,Green Bay (MI),
1885,Michigan,Walleye,,,Mich. Proper (MI),
1885,Michigan,Walleye,,,MI State Total,104.0
1885,Michigan,Walleye,,,Green Bay (WI),
1885,Michigan,Walleye,,,Mich. Proper (WI),
1885,Michigan,Walleye,,,WI State Total,571.0
1885,Michigan,Walleye,,,Illinois (IL),
1885,Michigan,Walleye,,,Indiana (IN),
1885,Michigan,Walleye,,,U.S. Total,676.0
1886,Michigan,Walleye,,,Green Bay (MI),
1886,Michigan,Walleye,,,Mich. Proper (MI),
1886,Michigan,Walleye,,,MI State Total,
1886,Michigan,Walleye,,,Green Bay (WI),
1886,Michigan,Walleye,,,Mich. Proper (WI),
1886,Michigan,Walleye,,,WI State Total,
1886,Michigan,Walleye,,,Illinois (IL),
1886,Michigan,Walleye,,,Indiana (IN),
1886,Michigan,Walleye,,,U.S. Total,
1887,Michigan,Walleye,,,Green Bay (MI),
1887,Michigan,Walleye,,,Mich. Proper (MI),
1887,Michigan,Walleye,,,MI State Total,
1887,Michigan,Walleye,,,Green Bay (WI),
1887,Michigan,Walleye,,,Mich. Proper (WI),
1887,Michigan,Walleye,,,WI State Total,
1887,Michigan,Walleye,,,Illinois (IL),
1887,Michigan,Walleye,,,Indiana (IN),
1887,Michigan,Walleye,,,U.S. Total,
1888,Michigan,Walleye,,,Green Bay (MI),
1888,Michigan,Walleye,,,Mich. Proper (MI),
1888,Michigan,Walleye,,,MI State Total,
1888,Michigan,Walleye,,,Green Bay (WI),
1888,Michigan,Walleye,,,Mich. Proper (WI),
1888,Michigan,Walleye,,,WI State Total,
1888,Michigan,Walleye,,,Illinois (IL),
1888,Michigan,Walleye,,,Indiana (IN),
1888,Michigan,Walleye,,,U.S. Total,
1889,Michigan,Walleye,,,Green Bay (MI),
1889,Michigan,Walleye,,,Mich. Proper (MI),
1889,Michigan,Walleye,,,MI State Total,212.0
1889,Michigan,Walleye,,,Green Bay (WI),
1889,Michigan,Walleye,,,Mich. Proper (WI),
1889,Michigan,Walleye,,,WI State Total,275.0
1889,Michigan,Walleye,,,Illinois (IL),1.0
1889,Michigan,Walleye,,,Indiana (IN),1.0
1889,Michigan,Walleye,,,U.S. Total,489.0
1890,Michigan,Walleye,,,Green Bay (MI),
1890,Michigan,Walleye,,,Mich. Proper (MI),
1890,Michigan,Walleye,,,MI State Total,103.0
1890,Michigan,Walleye,,,Green Bay (WI),
1890,Michigan,Walleye,,,Mich. Proper (WI),
1890,Michigan,Walleye,,,WI State Total,463.0
1890,Michigan,Walleye,,,Illinois (IL),
1890,Michigan,Walleye,,,Indiana (IN),
1890,Michigan,Walleye,,,U.S. Total,566.0
1891,Michigan,Walleye,,,Green Bay (MI),
1891,Michigan,Walleye,,,Mich. Proper (MI),
1891,Michigan,Walleye,,,MI State Total,128.0
1891,Michigan,Walleye,,,Green Bay (WI),
1891,Michigan,Walleye,,,Mich. Proper (WI),
1891,Michigan,Walleye,,,WI State Total,
1891,Michigan,Walleye,,,Illinois (IL),
1891,Michigan,Walleye,,,Indiana (IN),
1891,Michigan,Walleye,,,U.S. Total,
1892,Michigan,Walleye,,,Green Bay (MI),
1892,Michigan,Walleye,,,Mich. Proper (MI),
1892,Michigan,Walleye,,,MI State Total,220.0
1892,Michigan,Walleye,,,Green Bay (WI),
1892,Michigan,Walleye,,,Mich. Proper (WI),
1892,Michigan,Walleye,,,WI State Total,
1892,Michigan,Walleye,,,Illinois (IL),
1892,Michigan,Walleye,,,Indiana (IN),
1892,Michigan,Walleye,,,U.S. Total,
1893,Michigan,Walleye,,,Green Bay (MI),
1893,Michigan,Walleye,,,Mich. Proper (MI),
1893,Michigan,Walleye,,,MI State Total,184.0
1893,Michigan,Walleye,,,Green Bay (WI),
1893,Michigan,Walleye,,,Mich. Proper (WI),
1893,Michigan,Walleye,,,WI State Total,
1893,Michigan,Walleye,,,Illinois (IL),
1893,Michigan,Walleye,,,Indiana (IN),
1893,Michigan,Walleye,,,U.S. Total,712.0
1894,Michigan,Walleye,,,Green Bay (MI),
1894,Michigan,Walleye,,,Mich. Proper (MI),
1894,Michigan,Walleye,,,MI State Total,190.0
1894,Michigan,Walleye,,,Green Bay (WI),
1894,Michigan,Walleye,,,Mich. Proper (WI),
1894,Michigan,Walleye,,,WI State Total,
1894,Michigan,Walleye,,,Illinois (IL),
1894,Michigan,Walleye,,,Indiana (IN),
1894,Michigan,Walleye,,,U.S. Total,
1895,Michigan,Walleye,,,Green Bay (MI),
1895,Michigan,Walleye,,,Mich. Proper (MI),
1895,Michigan,Walleye,,,MI State Total,304.0
1895,Michigan,Walleye,,,Green Bay (WI),
1895,Michigan,Walleye,,,Mich. Proper (WI),
1895,Michigan,Walleye,,,WI State Total,
1895,Michigan,Walleye,,,Illinois (IL),
1895,Michigan,Walleye,,,Indiana (IN),
1895,Michigan,Walleye,,,U.S. Total,
1896,Michigan,Walleye,,,Green Bay (MI),
1896,Michigan,Walleye,,,Mich. Proper (MI),
1896,Michigan,Walleye,,,MI State Total,303.0
1896,Michigan,Walleye,,,Green Bay (WI),
1896,Michigan,Walleye,,,Mich. Proper (WI),
1896,Michigan,Walleye,,,WI State Total,
1896,Michigan,Walleye,,,Illinois (IL),
1896,Michigan,Walleye,,,Indiana (IN),
1896,Michigan,Walleye,,,U.S. Total,
1897,Michigan,Walleye,,,Green Bay (MI),
1897,Michigan,Walleye,,,Mich. Proper (MI),
1897,Michigan,Walleye,,,MI State Total,293.0
1897,Michigan,Walleye,,,Green Bay (WI),
1897,Michigan,Walleye,,,Mich. Proper (WI),
1897,Michigan,Walleye,,,WI State Total,469.0
1897,Michigan,Walleye,,,Illinois (IL),
1897,Michigan,Walleye,,,Indiana (IN),
1897,Michigan,Walleye,,,U.S. Total,762.0
1898,Michigan,Walleye,,,Green Bay (MI),
1898,Michigan,Walleye,,,Mich. Proper (MI),
1898,Michigan,Walleye,,,MI State Total,271.0
1898,Michigan,Walleye,,,Green Bay (WI),
1898,Michigan,Walleye,,,Mich. Proper (WI),
1898,Michigan,Walleye,,,WI State Total,
1898,Michigan,Walleye,,,Illinois (IL),
1898,Michigan,Walleye,,,Indiana (IN),
1898,Michigan,Walleye,,,U.S. Total,
1899,Michigan,Walleye,,,Green Bay (MI),
1899,Michigan,Walleye,,,Mich. Proper (MI),
1899,Michigan,Walleye,,,MI State Total,213.0
1899,Michigan,Walleye,,,Green Bay (WI),
1899,Michigan,Walleye,,,Mich. Proper (WI),
1899,Michigan,Walleye,,,WI State Total,70.0
1899,Michigan,Walleye,,,Illinois (IL),
1899,Michigan,Walleye,,,Indiana (IN),
1899,Michigan,Walleye,,,U.S. Total,283.0
1900,Michigan,Walleye,,,Green Bay (MI),
1900,Michigan,Walleye,,,Mich. Proper (MI),
1900,Michigan,Walleye,,,MI State Total,189.0
1900,Michigan,Walleye,,,Green Bay (WI),
1900,Michigan,Walleye,,,Mich. Proper (WI),
1900,Michigan,Walleye,,,WI State Total,
1900,Michigan,Walleye,,,Illinois (IL),
1900,Michigan,Walleye,,,Indiana (IN),
1900,Michigan,Walleye,,,U.S. Total,
1901,Michigan,Walleye,,,Green Bay (MI),
1901,Michigan,Walleye,,,Mich. Proper (MI),
1901,Michigan,Walleye,,,MI State Total,153.0
1901,Michigan,Walleye,,,Green Bay (WI),
1901,Michigan,Walleye,,,Mich. Proper (WI),
1901,Michigan,Walleye,,,WI State Total,
1901,Michigan,Walleye,,,Illinois (IL),
1901,Michigan,Walleye,,,Indiana (IN),
1901,Michigan,Walleye,,,U.S. Total,
1902,Michigan,Walleye,,,Green Bay (MI),
1902,Michigan,Walleye,,,Mich. Proper (MI),
1902,Michigan,Walleye,,,MI State Total,187.0
1902,Michigan,Walleye,,,Green Bay (WI),
1902,Michigan,Walleye,,,Mich. Proper (WI),
1902,Michigan,Walleye,,,WI State Total,
1902,Michigan,Walleye,,,Illinois (IL),
1902,Michigan,Walleye,,,Indiana (IN),
1902,Michigan,Walleye,,,U.S. Total,
1903,Michigan,Walleye,,,Green Bay (MI),
1903,Michigan,Walleye,,,Mich. Proper (MI),
1903,Michigan,Walleye,,,MI State Total,264.0
1903,Michigan,Walleye,,,Green Bay (WI),
1903,Michigan,Walleye,,,Mich. Proper (WI),
1903,Michigan,Walleye,,,WI State Total,82.0
1903,Michigan,Walleye,,,Illinois (IL),
1903,Michigan,Walleye,,,Indiana (IN),
1903,Michigan,Walleye,,,U.S. Total,346.0
1904,Michigan,Walleye,,,Green Bay (MI),
1904,Michigan,Walleye,,,Mich. Proper (MI),
1904,Michigan,Walleye,,,MI State Total,125.0
1904,Michigan,Walleye,,,Green Bay (WI),
1904,Michigan,Walleye,,,Mich. Proper (WI),
1904,Michigan,Walleye,,,WI State Total,
1904,Michigan,Walleye,,,Illinois (IL),
1904,Michigan,Walleye,,,Indiana (IN),
1904,Michigan,Walleye,,,U.S. Total,
1905,Michigan,Walleye,,,Green Bay (MI),
1905,Michigan,Walleye,,,Mich. Proper (MI),
1905,Michigan,Walleye,,,MI State Total,122.0
1905,Michigan,Walleye,,,Green Bay (WI),
1905,Michigan,Walleye,,,Mich. Proper (WI),
1905,Michigan,Walleye,,,WI State Total,
1905,Michigan,Walleye,,,Illinois (IL),
1905,Michigan,Walleye,,,Indiana (IN),
1905,Michigan,Walleye,,,U.S. Total,
1906,Michigan,Walleye,,,Green Bay (MI),
1906,Michigan,Walleye,,,Mich. Proper (MI),
1906,Michigan,Walleye,,,MI State Total,212.0
1906,Michigan,Walleye,,,Green Bay (WI),
1906,Michigan,Walleye,,,Mich. Proper (WI),
1906,Michigan,Walleye,,,WI State Total,
1906,Michigan,Walleye,,,Illinois (IL),
1906,Michigan,Walleye,,,Indiana (IN),
1906,Michigan,Walleye,,,U.S. Total,
1907,Michigan,Walleye,,,Green Bay (MI),
1907,Michigan,Walleye,,,Mich. Proper (MI),
1907,Michigan,Walleye,,,MI State Total,207.0
1907,Michigan,Walleye,,,Green Bay (WI),
1907,Michigan,Walleye,,,Mich. Proper (WI),
1907,Michigan,Walleye,,,WI State Total,
1907,Michigan,Walleye,,,Illinois (IL),
1907,Michigan,Walleye,,,Indiana (IN),
1907,Michigan,Walleye,,,U.S. Total,
1908,Michigan,Walleye,,,Green Bay (MI),
1908,Michigan,Walleye,,,Mich. Proper (MI),
1908,Michigan,Walleye,,,MI State Total,205.0
1908,Michigan,Walleye,,,Green Bay (WI),
1908,Michigan,Walleye,,,Mich. Proper (WI),
1908,Michigan,Walleye,,,WI State Total,4.0
1908,Michigan,Walleye,,,Illinois (IL),
1908,Michigan,Walleye,,,Indiana (IN),
1908,Michigan,Walleye,,,U.S. Total,209.0
1909,Michigan,Walleye,,,Green Bay (MI),
1909,Michigan,Walleye,,,Mich. Proper (MI),
1909,Michigan,Walleye,,,MI State Total,
1909,Michigan,Walleye,,,Green Bay (WI),
1909,Michigan,Walleye,,,Mich. Proper (WI),
1909,Michigan,Walleye,,,WI State Total,156.0
1909,Michigan,Walleye,,,Illinois (IL),
1909,Michigan,Walleye,,,Indiana (IN),
1909,Michigan,Walleye,,,U.S. Total,
1910,Michigan,Walleye,,,Green Bay (MI),
1910,Michigan,Walleye,,,Mich. Proper (MI),
1910,Michigan,Walleye,,,MI State Total,
1910,Michigan,Walleye,,,Green Bay (WI),
1910,Michigan,Walleye,,,Mich. Proper (WI),
1910,Michigan,Walleye,,,WI State Total,91.0
1910,Michigan,Walleye,,,Illinois (IL),
1910,Michigan,Walleye,,,Indiana (IN),
1910,Michigan,Walleye,,,U.S. Total,
1911,Michigan,Walleye,,,Green Bay (MI),
1911,Michigan,Walleye,,,Mich. Proper (MI),
1911,Michigan,Walleye,,,MI State Total,93.0
1911,Michigan,Walleye,,,Green Bay (WI),
1911,Michigan,Walleye,,,Mich. Proper (WI),
1911,Michigan,Walleye,,,WI State Total,121.0
1911,Michigan,Walleye,,,Illinois (IL),
1911,Michigan,Walleye,,,Indiana (IN),
1911,Michigan,Walleye,,,U.S. Total,214.0
1912,Michigan,Walleye,,,Green Bay (MI),
1912,Michigan,Walleye,,,Mich. Proper (MI),
1912,Michigan,Walleye,,,MI State Total,30.0
1912,Michigan,Walleye,,,Green Bay (WI),
1912,Michigan,Walleye,,,Mich. Proper (WI),
1912,Michigan,Walleye,,,WI State Total,134.0
1912,Michigan,Walleye,,,Illinois (IL),
1912,Michigan,Walleye,,,Indiana (IN),
1912,Michigan,Walleye,,,U.S. Total,164.0
1913,Michigan,Walleye,,,Green Bay (MI),
1913,Michigan,Walleye,,,Mich. Proper (MI),
1913,Michigan,Walleye,,,MI State Total,16.0
1913,Michigan,Walleye,,,Green Bay (WI),
1913,Michigan,Walleye,,,Mich. Proper (WI),
1913,Michigan,Walleye,,,WI State Total,149.0
1913,Michigan,Walleye,,,Illinois (IL),
1913,Michigan,Walleye,,,Indiana (IN),
1913,Michigan,Walleye,,,U.S. Total,165.0
1914,Michigan,Walleye,,,Green Bay (MI),
1914,Michigan,Walleye,,,Mich. Proper (MI),
1914,Michigan,Walleye,,,MI State Total,92.0
1914,Michigan,Walleye,,,Green Bay (WI),
1914,Michigan,Walleye,,,Mich. Proper (WI),
1914,Michigan,Walleye,,,WI State Total,133.0
1914,Michigan,Walleye,,,Illinois (IL),
1914,Michigan,Walleye,,,Indiana (IN),
1914,Michigan,Walleye,,,U.S. Total,225.0
1915,Michigan,Walleye,,,Green Bay (MI),
1915,Michigan,Walleye,,,Mich. Proper (MI),
1915,Michigan,Walleye,,,MI State Total,37.0
1915,Michigan,Walleye,,,Green Bay (WI),
1915,Michigan,Walleye,,,Mich. Proper (WI),
1915,Michigan,Walleye,,,WI State Total,179.0
1915,Michigan,Walleye,,,Illinois (IL),
1915,Michigan,Walleye,,,Indiana (IN),
1915,Michigan,Walleye,,,U.S. Total,216.0
1916,Michigan,Walleye,,,Green Bay (MI),
1916,Michigan,Walleye,,,Mich. Proper (MI),
1916,Michigan,Walleye,,,MI State Total,142.0
1916,Michigan,Walleye,,,Green Bay (WI),
1916,Michigan,Walleye,,,Mich. Proper (WI),
1916,Michigan,Walleye,,,WI State Total,133.0
1916,Michigan,Walleye,,,Illinois (IL),
1916,Michigan,Walleye,,,Indiana (IN),
1916,Michigan,Walleye,,,U.S. Total,275.0
1917,Michigan,Walleye,,,Green Bay (MI),
1917,Michigan,Walleye,,,Mich. Proper (MI),
1917,Michigan,Walleye,,,MI State Total,83.0
1917,Michigan,Walleye,,,Green Bay (WI),
1917,Michigan,Walleye,,,Mich. Proper (WI),
1917,Michigan,Walleye,,,WI State Total,111.0
1917,Michigan,Walleye,,,Illinois (IL),
1917,Michigan,Walleye,,,Indiana (IN),1.0
1917,Michigan,Walleye,,,U.S. Total,196.0
1918,Michigan,Walleye,,,Green Bay (MI),
1918,Michigan,Walleye,,,Mich. Proper (MI),
1918,Michigan,Walleye,,,MI State Total,42.0
1918,Michigan,Walleye,,,Green Bay (WI),
1918,Michigan,Walleye,,,Mich. Proper (WI),
1918,Michigan,Walleye,,,WI State Total,79.0
1918,Michigan,Walleye,,,Illinois (IL),
1918,Michigan,Walleye,,,Indiana (IN),
1918,Michigan,Walleye,,,U.S. Total,121.0
1919,Michigan,Walleye,,,Green Bay (MI),
1919,Michigan,Walleye,,,Mich. Proper (MI),
1919,Michigan,Walleye,,,MI State Total,32.0
1919,Michigan,Walleye,,,Green Bay (WI),
1919,Michigan,Walleye,,,Mich. Proper (WI),
1919,Michigan,Walleye,,,WI State Total,90.0
1919,Michigan,Walleye,,,Illinois (IL),
1919,Michigan,Walleye,,,Indiana (IN),
1919,Michigan,Walleye,,,U.S. Total,122.0
1920,Michigan,Walleye,,,Green Bay (MI),
1920,Michigan,Walleye,,,Mich. Proper (MI),
1920,Michigan,Walleye,,,MI State Total,27.0
1920,Michigan,Walleye,,,Green Bay (WI),
1920,Michigan,Walleye,,,Mich. Proper (WI),
1920,Michigan,Walleye,,,WI State Total,90.0
1920,Michigan,Walleye,,,Illinois (IL),
1920,Michigan,Walleye,,,Indiana (IN),
1920,Michigan,Walleye,,,U.S. Total,116.0
1921,Michigan,Walleye,,,Green Bay (MI),
1921,Michigan,Walleye,,,Mich. Proper (MI),
1921,Michigan,Walleye,,,MI State Total,58.0
1921,Michigan,Walleye,,,Green Bay (WI),
1921,Michigan,Walleye,,,Mich. Proper (WI),
1921,Michigan,Walleye,,,WI State Total,83.0
1921,Michigan,Walleye,,,Illinois (IL),
1921,Michigan,Walleye,,,Indiana (IN),
1921,Michigan,Walleye,,,U.S. Total,141.0
1922,Michigan,Walleye,,,Green Bay (MI),
1922,Michigan,Walleye,,,Mich. Proper (MI),
1922,Michigan,Walleye,,,MI State Total,38.0
1922,Michigan,Walleye,,,Green Bay (WI),
1922,Michigan,Walleye,,,Mich. Proper (WI),
1922,Michigan,Walleye,,,WI State Total,26.0
1922,Michigan,Walleye,,,Illinois (IL),
1922,Michigan,Walleye,,,Indiana (IN),0.0
1922,Michigan,Walleye,,,U.S. Total,64.0
1923,Michigan,Walleye,,,Green Bay (MI),
1923,Michigan,Walleye,,,Mich. Proper (MI),
1923,Michigan,Walleye,,,MI State Total,69.0
1923,Michigan,Walleye,,,Green Bay (WI),
1923,Michigan,Walleye,,,Mich. Proper (WI),
1923,Michigan,Walleye,,,WI State Total,30.0
1923,Michigan,Walleye,,,Illinois (IL),
1923,Michigan,Walleye,,,Indiana (IN),
1923,Michigan,Walleye,,,U.S. Total,99.0
1924,Michigan,Walleye,,,Green Bay (MI),
1924,Michigan,Walleye,,,Mich. Proper (MI),
1924,Michigan,Walleye,,,MI State Total,46.0
1924,Michigan,Walleye,,,Green Bay (WI),
1924,Michigan,Walleye,,,Mich. Proper (WI),
1924,Michigan,Walleye,,,WI State Total,72.0
1924,Michigan,Walleye,,,Illinois (IL),
1924,Michigan,Walleye,,,Indiana (IN),
1924,Michigan,Walleye,,,U.S. Total,118.0
1925,Michigan,Walleye,,,Green Bay (MI),
1925,Michigan,Walleye,,,Mich. Proper (MI),
1925,Michigan,Walleye,,,MI State Total,42.0
1925,Michigan,Walleye,,,Green Bay (WI),
1925,Michigan,Walleye,,,Mich. Proper (WI),
1925,Michigan,Walleye,,,WI State Total,51.0
1925,Michigan,Walleye,,,Illinois (IL),
1925,Michigan,Walleye,,,Indiana (IN),
1925,Michigan,Walleye,,,U.S. Total,93.0
1926,Michigan,Walleye,,,Green Bay (MI),
1926,Michigan,Walleye,,,Mich. Proper (MI),
1926,Michigan,Walleye,,,MI State Total,58.0
1926,Michigan,Walleye,,,Green Bay (WI),
1926,Michigan,Walleye,,,Mich. Proper (WI),
1926,Michigan,Walleye,,,WI State Total,24.0
1926,Michigan,Walleye,,,Illinois (IL),
1926,Michigan,Walleye,,,Indiana (IN),
1926,Michigan,Walleye,,,U.S. Total,82.0
1927,Michigan,Walleye,,,Green Bay (MI),
1927,Michigan,Walleye,,,Mich. Proper (MI),
1927,Michigan,Walleye,,,MI State Total,24.0
1927,Michigan,Walleye,,,Green Bay (WI),
1927,Michigan,Walleye,,,Mich. Proper (WI),
1927,Michigan,Walleye,,,WI State Total,35.0
1927,Michigan,Walleye,,,Illinois (IL),
1927,Michigan,Walleye,,,Indiana (IN),
1927,Michigan,Walleye,,,U.S. Total,59.0
1928,Michigan,Walleye,,,Green Bay (MI),
1928,Michigan,Walleye,,,Mich. Proper (MI),
1928,Michigan,Walleye,,,MI State Total,32.0
1928,Michigan,Walleye,,,Green Bay (WI),
1928,Michigan,Walleye,,,Mich. Proper (WI),
1928,Michigan,Walleye,,,WI State Total,20.0
1928,Michigan,Walleye,,,Illinois (IL),
1928,Michigan,Walleye,,,Indiana (IN),
1928,Michigan,Walleye,,,U.S. Total,52.0
1929,Michigan,Walleye,,,Green Bay (MI),
1929,Michigan,Walleye,,,Mich. Proper (MI),
1929,Michigan,Walleye,,,MI State Total,31.0
1929,Michigan,Walleye,,,Green Bay (WI),
1929,Michigan,Walleye,,,Mich. Proper (WI),
1929,Michigan,Walleye,,,WI State Total,22.0
1929,Michigan,Walleye,,,Illinois (IL),
1929,Michigan,Walleye,,,Indiana (IN),
1929,Michigan,Walleye,,,U.S. Total,53.0
1930,Michigan,Walleye,,,Green Bay (MI),
1930,Michigan,Walleye,,,Mich. Proper (MI),
1930,Michigan,Walleye,,,MI State Total,42.0
1930,Michigan,Walleye,,,Green Bay (WI),
1930,Michigan,Walleye,,,Mich. Proper (WI),
1930,Michigan,Walleye,,,WI State Total,22.0
1930,Michigan,Walleye,,,Illinois (IL),
1930,Michigan,Walleye,,,Indiana (IN),
1930,Michigan,Walleye,,,U.S. Total,64.0
1931,Michigan,Walleye,,,Green Bay (MI),
1931,Michigan,Walleye,,,Mich. Proper (MI),
1931,Michigan,Walleye,,,MI State Total,51.0
1931,Michigan,Walleye,,,Green Bay (WI),
1931,Michigan,Walleye,,,Mich. Proper (WI),
1931,Michigan,Walleye,,,WI State Total,5.0
1931,Michigan,Walleye,,,Illinois (IL),
1931,Michigan,Walleye,,,Indiana (IN),0.0
1931,Michigan,Walleye,,,U.S. Total,56.0
1932,Michigan,Walleye,,,Green Bay (MI),
1932,Michigan,Walleye,,,Mich. Proper (MI),
1932,Michigan,Walleye,,,MI State Total,95.0
1932,Michigan,Walleye,,,Green Bay (WI),
1932,Michigan,Walleye,,,Mich. Proper (WI),
1932,Michigan,Walleye,,,WI State Total,3.0
1932,Michigan,Walleye,,,Illinois (IL),
1932,Michigan,Walleye,,,Indiana (IN),6.0
1932,Michigan,Walleye,,,U.S. Total,105.0
1933,Michigan,Walleye,,,Green Bay (MI),
1933,Michigan,Walleye,,,Mich. Proper (MI),
1933,Michigan,Walleye,,,MI State Total,159.0
1933,Michigan,Walleye,,,Green Bay (WI),
1933,Michigan,Walleye,,,Mich. Proper (WI),
1933,Michigan,Walleye,,,WI State Total,4.0
1933,Michigan,Walleye,,,Illinois (IL),
1933,Michigan,Walleye,,,Indiana (IN),4.0
1933,Michigan,Walleye,,,U.S. Total,167.0
1934,Michigan,Walleye,,,Green Bay (MI),
1934,Michigan,Walleye,,,Mich. Proper (MI),
1934,Michigan,Walleye,,,MI State Total,156.0
1934,Michigan,Walleye,,,Green Bay (WI),
1934,Michigan,Walleye,,,Mich. Proper (WI),
1934,Michigan,Walleye,,,WI State Total,4.0
1934,Michigan,Walleye,,,Illinois (IL),
1934,Michigan,Walleye,,,Indiana (IN),1.0
1934,Michigan,Walleye,,,U.S. Total,161.0
1935,Michigan,Walleye,,,Green Bay (MI),
1935,Michigan,Walleye,,,Mich. Proper (MI),
1935,Michigan,Walleye,,,MI State Total,96.0
1935,Michigan,Walleye,,,Green Bay (WI),
1935,Michigan,Walleye,,,Mich. Proper (WI),
1935,Michigan,Walleye,,,WI State Total,3.0
1935,Michigan,Walleye,,,Illinois (IL),
1935,Michigan,Walleye,,,Indiana (IN),
1935,Michigan,Walleye,,,U.S. Total,99.0
1936,Michigan,Walleye,,,Green Bay (MI),
1936,Michigan,Walleye,,,Mich. Proper (MI),
1936,Michigan,Walleye,,,MI State Total,114.0
1936,Michigan,Walleye,,,Green Bay (WI),
1936,Michigan,Walleye,,,Mich. Proper (WI),
1936,Michigan,Walleye,,,WI State Total,
1936,Michigan,Walleye,,,Illinois (IL),
1936,Michigan,Walleye,,,Indiana (IN),2.0
1936,Michigan,Walleye,,,U.S. Total,116.0
1937,Michigan,Walleye,,,Green Bay (MI),
1937,Michigan,Walleye,,,Mich. Proper (MI),
1937,Michigan,Walleye,,,MI State Total,78.0
1937,Michigan,Walleye,,,Green Bay (WI),
1937,Michigan,Walleye,,,Mich. Proper (WI),
1937,Michigan,Walleye,,,WI State Total,
1937,Michigan,Walleye,,,Illinois (IL),
1937,Michigan,Walleye,,,Indiana (IN),
1937,Michigan,Walleye,,,U.S. Total,78.0
1938,Michigan,Walleye,,,Green Bay (MI),
1938,Michigan,Walleye,,,Mich. Proper (MI),
1938,Michigan,Walleye,,,MI State Total,50.0
1938,Michigan,Walleye,,,Green Bay (WI),
1938,Michigan,Walleye,,,Mich. Proper (WI),
1938,Michigan,Walleye,,,WI State Total,
1938,Michigan,Walleye,,,Illinois (IL),
1938,Michigan,Walleye,,,Indiana (IN),
1938,Michigan,Walleye,,,U.S. Total,50.0
1939,Michigan,Walleye,,,Green Bay (MI),
1939,Michigan,Walleye,,,Mich. Proper (MI),
1939,Michigan,Walleye,,,MI State Total,40.0
