Scenario,Area,Year,Age,Education,Population
SSP2,World,2060,30--34,Post Secondary,238554.2
SSP2,World,2065,30--34,Post Secondary,249450.2
SSP2,World,2070,30--34,Post Secondary,261126.3
SSP2,World,2075,30--34,Post Secondary,272801.9
SSP2,World,2080,30--34,Post Secondary,281296.5
SSP2,World,2085,30--34,Post Secondary,285569.2
SSP2,World,2090,30--34,Post Secondary,287478.4
SSP2,World,2095,30--34,Post Secondary,288750.6
SSP2,World,2100,30--34,Post Secondary,290327.4
SSP2,World,1950,35--39,Post Secondary,4227.4
SSP2,World,1955,35--39,Post Secondary,4506.5
SSP2,World,1960,35--39,Post Secondary,6994.7
SSP2,World,1965,35--39,Post Secondary,10547.7
SSP2,World,1970,35--39,Post Secondary,13886.3
SSP2,World,1975,35--39,Post Secondary,18960.6
SSP2,World,1980,35--39,Post Secondary,22617.6
SSP2,World,1985,35--39,Post Secondary,32558.3
SSP2,World,1990,35--39,Post Secondary,42084.6
SSP2,World,1995,35--39,Post Secondary,50497.9
SSP2,World,2000,35--39,Post Secondary,60829.2
SSP2,World,2005,35--39,Post Secondary,69614.7
SSP2,World,2010,35--39,Post Secondary,81726.2
SSP2,World,2015,35--39,Post Secondary,94932.5
SSP2,World,2020,35--39,Post Secondary,116117.3
SSP2,World,2025,35--39,Post Secondary,137444.9
SSP2,World,2030,35--39,Post Secondary,142337.3
SSP2,World,2035,35--39,Post Secondary,146897
SSP2,World,2040,35--39,Post Secondary,163047.9
SSP2,World,2045,35--39,Post Secondary,185316.1
SSP2,World,2050,35--39,Post Secondary,208653.7
SSP2,World,2055,35--39,Post Secondary,218474.8
SSP2,World,2060,35--39,Post Secondary,229434.3
SSP2,World,2065,35--39,Post Secondary,237584.9
SSP2,World,2070,35--39,Post Secondary,248502.6
SSP2,World,2075,35--39,Post Secondary,260213
SSP2,World,2080,35--39,Post Secondary,271931.3
SSP2,World,2085,35--39,Post Secondary,280471.8
SSP2,World,2090,35--39,Post Secondary,284805.1
SSP2,World,2095,35--39,Post Secondary,286773.1
SSP2,World,2100,35--39,Post Secondary,288112.8
SSP2,World,1950,40--44,Post Secondary,3699.4
SSP2,World,1955,40--44,Post Secondary,4135.3
SSP2,World,1960,40--44,Post Secondary,4413.5
SSP2,World,1965,40--44,Post Secondary,6892.3
SSP2,World,1970,40--44,Post Secondary,10397
SSP2,World,1975,40--44,Post Secondary,13694.5
SSP2,World,1980,40--44,Post Secondary,18657.4
SSP2,World,1985,40--44,Post Secondary,22354
SSP2,World,1990,40--44,Post Secondary,32305.3
SSP2,World,1995,40--44,Post Secondary,41679
SSP2,World,2000,40--44,Post Secondary,50021.1
SSP2,World,2005,40--44,Post Secondary,60357.9
SSP2,World,2010,40--44,Post Secondary,69214.1
SSP2,World,2015,40--44,Post Secondary,81293.2
SSP2,World,2020,40--44,Post Secondary,94117.7
SSP2,World,2025,40--44,Post Secondary,115179.3
SSP2,World,2030,40--44,Post Secondary,136409.8
SSP2,World,2035,40--44,Post Secondary,141302.2
SSP2,World,2040,40--44,Post Secondary,145862.2
SSP2,World,2045,40--44,Post Secondary,161952
SSP2,World,2050,40--44,Post Secondary,184152
SSP2,World,2055,40--44,Post Secondary,207430.6
SSP2,World,2060,40--44,Post Secondary,217271.5
SSP2,World,2065,40--44,Post Secondary,228259
SSP2,World,2070,40--44,Post Secondary,236441.6
SSP2,World,2075,40--44,Post Secondary,247387.7
SSP2,World,2080,40--44,Post Secondary,259138.7
SSP2,World,2085,40--44,Post Secondary,270900.6
SSP2,World,2090,40--44,Post Secondary,279503.1
SSP2,World,2095,40--44,Post Secondary,283904.8
SSP2,World,2100,40--44,Post Secondary,285952
SSP2,World,1950,45--49,Post Secondary,3010.5
SSP2,World,1955,45--49,Post Secondary,3552.9
SSP2,World,1960,45--49,Post Secondary,4035
SSP2,World,1965,45--49,Post Secondary,4297.7
SSP2,World,1970,45--49,Post Secondary,6745.3
SSP2,World,1975,45--49,Post Secondary,10153.6
SSP2,World,1980,45--49,Post Secondary,13302.6
SSP2,World,1985,45--49,Post Secondary,18249.4
SSP2,World,1990,45--49,Post Secondary,21973.7
SSP2,World,1995,45--49,Post Secondary,31663.9
SSP2,World,2000,45--49,Post Secondary,41091.6
SSP2,World,2005,45--49,Post Secondary,49244.5
SSP2,World,2010,45--49,Post Secondary,59904.8
SSP2,World,2015,45--49,Post Secondary,68283.3
SSP2,World,2020,45--49,Post Secondary,80357.1
SSP2,World,2025,45--49,Post Secondary,93084.1
SSP2,World,2030,45--49,Post Secondary,113990
SSP2,World,2035,45--49,Post Secondary,135091.2
SSP2,World,2040,45--49,Post Secondary,139983.6
SSP2,World,2045,45--49,Post Secondary,144548.7
SSP2,World,2050,45--49,Post Secondary,160564.8
SSP2,World,2055,45--49,Post Secondary,182682.8
SSP2,World,2060,45--49,Post Secondary,205891
SSP2,World,2065,45--49,Post Secondary,215761.3
SSP2,World,2070,45--49,Post Secondary,226781.9
SSP2,World,2075,45--49,Post Secondary,235006.8
SSP2,World,2080,45--49,Post Secondary,245985.9
SSP2,World,2085,45--49,Post Secondary,257782.4
SSP2,World,2090,45--49,Post Secondary,269608.3
SSP2,World,2095,45--49,Post Secondary,278285.9
SSP2,World,2100,45--49,Post Secondary,282780
SSP2,World,1950,50--54,Post Secondary,2291.8
SSP2,World,1955,50--54,Post Secondary,2926.8
SSP2,World,1960,50--54,Post Secondary,3466.5
SSP2,World,1965,50--54,Post Secondary,3887.7
SSP2,World,1970,50--54,Post Secondary,4134.2
SSP2,World,1975,50--54,Post Secondary,6517.1
SSP2,World,1980,50--54,Post Secondary,9785.3
SSP2,World,1985,50--54,Post Secondary,12885.9
SSP2,World,1990,50--54,Post Secondary,17757.4
SSP2,World,1995,50--54,Post Secondary,21431.2
SSP2,World,2000,50--54,Post Secondary,31042.9
SSP2,World,2005,50--54,Post Secondary,40258.4
SSP2,World,2010,50--54,Post Secondary,48534.1
SSP2,World,2015,50--54,Post Secondary,58590.6
SSP2,World,2020,50--54,Post Secondary,67130
SSP2,World,2025,50--54,Post Secondary,79094.8
SSP2,World,2030,50--54,Post Secondary,91691.3
SSP2,World,2035,50--54,Post Secondary,112383.3
SSP2,World,2040,50--54,Post Secondary,133307.8
SSP2,World,2045,50--54,Post Secondary,138206.3
SSP2,World,2050,50--54,Post Secondary,142784.6
SSP2,World,2055,50--54,Post Secondary,158705.6
SSP2,World,2060,50--54,Post Secondary,180716.9
SSP2,World,2065,50--54,Post Secondary,203834.2
SSP2,World,2070,50--54,Post Secondary,213746
SSP2,World,2075,50--54,Post Secondary,224811.3
SSP2,World,2080,50--54,Post Secondary,233085.2
SSP2,World,2085,50--54,Post Secondary,244101.2
SSP2,World,2090,50--54,Post Secondary,255968.6
SSP2,World,2095,50--54,Post Secondary,267876.9
SSP2,World,2100,50--54,Post Secondary,276659.7
SSP2,World,1950,55--59,Post Secondary,1667.6
SSP2,World,1955,55--59,Post Secondary,2130.1
SSP2,World,1960,55--59,Post Secondary,2751.2
SSP2,World,1965,55--59,Post Secondary,3290.9
SSP2,World,1970,55--59,Post Secondary,3678.5
SSP2,World,1975,55--59,Post Secondary,3915.2
SSP2,World,1980,55--59,Post Secondary,6202
SSP2,World,1985,55--59,Post Secondary,9327.1
SSP2,World,1990,55--59,Post Secondary,12348.1
SSP2,World,1995,55--59,Post Secondary,17028.1
SSP2,World,2000,55--59,Post Secondary,20696.7
SSP2,World,2005,55--59,Post Secondary,30108.3
SSP2,World,2010,55--59,Post Secondary,39199
SSP2,World,2015,55--59,Post Secondary,47057.5
SSP2,World,2020,55--59,Post Secondary,57075.3
SSP2,World,2025,55--59,Post Secondary,65558
SSP2,World,2030,55--59,Post Secondary,77373.9
SSP2,World,2035,55--59,Post Secondary,89792.8
SSP2,World,2040,55--59,Post Secondary,110192
SSP2,World,2045,55--59,Post Secondary,130874.7
SSP2,World,2050,55--59,Post Secondary,135792.6
SSP2,World,2055,55--59,Post Secondary,140396.6
SSP2,World,2060,55--59,Post Secondary,156193.2
SSP2,World,2065,55--59,Post Secondary,178066
SSP2,World,2070,55--59,Post Secondary,201060.1
SSP2,World,2075,55--59,Post Secondary,211026.1
SSP2,World,2080,55--59,Post Secondary,222139.7
SSP2,World,2085,55--59,Post Secondary,230472.8
SSP2,World,2090,55--59,Post Secondary,241549.4
SSP2,World,2095,55--59,Post Secondary,253514.7
SSP2,World,2100,55--59,Post Secondary,265537.9
SSP2,World,1950,60--64,Post Secondary,1253.7
SSP2,World,1955,60--64,Post Secondary,1513.2
SSP2,World,1960,60--64,Post Secondary,1936.4
SSP2,World,1965,60--64,Post Secondary,2497.2
SSP2,World,1970,60--64,Post Secondary,3002.4
SSP2,World,1975,60--64,Post Secondary,3388.9
SSP2,World,1980,60--64,Post Secondary,3639
SSP2,World,1985,60--64,Post Secondary,5771.4
SSP2,World,1990,60--64,Post Secondary,8734.9
SSP2,World,1995,60--64,Post Secondary,11598.7
SSP2,World,2000,60--64,Post Secondary,16092.5
SSP2,World,2005,60--64,Post Secondary,19733.4
SSP2,World,2010,60--64,Post Secondary,28764.2
SSP2,World,2015,60--64,Post Secondary,37480.9
SSP2,World,2020,60--64,Post Secondary,45191.5
SSP2,World,2025,60--64,Post Secondary,54996.9
SSP2,World,2030,60--64,Post Secondary,63385.7
SSP2,World,2035,60--64,Post Secondary,74992.6
SSP2,World,2040,60--64,Post Secondary,87168.2
SSP2,World,2045,60--64,Post Secondary,107153.5
SSP2,World,2050,60--64,Post Secondary,127494
SSP2,World,2055,60--64,Post Secondary,132455.6
SSP2,World,2060,60--64,Post Secondary,137101.7
SSP2,World,2065,60--64,Post Secondary,152726.9
SSP2,World,2070,60--64,Post Secondary,174408
SSP2,World,2075,60--64,Post Secondary,197233
SSP2,World,2080,60--64,Post Secondary,207262.6
SSP2,World,2085,60--64,Post Secondary,218446
SSP2,World,2090,60--64,Post Secondary,226877
SSP2,World,2095,60--64,Post Secondary,238049.4
SSP2,World,2100,60--64,Post Secondary,250150.3
SSP2,World,1950,65--69,Post Secondary,859.8
SSP2,World,1955,65--69,Post Secondary,1070.5
SSP2,World,1960,65--69,Post Secondary,1300.6
SSP2,World,1965,65--69,Post Secondary,1672
SSP2,World,1970,65--69,Post Secondary,2180.7
SSP2,World,1975,65--69,Post Secondary,2652.6
SSP2,World,1980,65--69,Post Secondary,3046.7
SSP2,World,1985,65--69,Post Secondary,3278.4
SSP2,World,1990,65--69,Post Secondary,5237.4
SSP2,World,1995,65--69,Post Secondary,7912.9
SSP2,World,2000,65--69,Post Secondary,10613.2
SSP2,World,2005,65--69,Post Secondary,14839.2
SSP2,World,2010,65--69,Post Secondary,18571.3
SSP2,World,2015,65--69,Post Secondary,26847.2
SSP2,World,2020,65--69,Post Secondary,35231.6
SSP2,World,2025,65--69,Post Secondary,42671.5
SSP2,World,2030,65--69,Post Secondary,52154.7
SSP2,World,2035,65--69,Post Secondary,60386.9
SSP2,World,2040,65--69,Post Secondary,71693.5
SSP2,World,2045,65--69,Post Secondary,83515.1
SSP2,World,2050,65--69,Post Secondary,102888.4
SSP2,World,2055,65--69,Post Secondary,122714.3
SSP2,World,2060,65--69,Post Secondary,127742.1
SSP2,World,2065,65--69,Post Secondary,132436.8
SSP2,World,2070,65--69,Post Secondary,147802.8
SSP2,World,2075,65--69,Post Secondary,169194
SSP2,World,2080,65--69,Post Secondary,191752.3
SSP2,World,2085,65--69,Post Secondary,201889.4
SSP2,World,2090,65--69,Post Secondary,213185.1
SSP2,World,2095,65--69,Post Secondary,221772.6
SSP2,World,2100,65--69,Post Secondary,233070.1
SSP2,World,1950,70--74,Post Secondary,540.8
SSP2,World,1955,70--74,Post Secondary,665.3
SSP2,World,1960,70--74,Post Secondary,840.2
SSP2,World,1965,70--74,Post Secondary,1040.6
SSP2,World,1970,70--74,Post Secondary,1341.4
SSP2,World,1975,70--74,Post Secondary,1765.9
SSP2,World,1980,70--74,Post Secondary,2199.7
SSP2,World,1985,70--74,Post Secondary,2558.1
SSP2,World,1990,70--74,Post Secondary,2798.4
SSP2,World,1995,70--74,Post Secondary,4502.9
SSP2,World,2000,70--74,Post Secondary,6856.5
SSP2,World,2005,70--74,Post Secondary,9347.8
SSP2,World,2010,70--74,Post Secondary,13297.3
SSP2,World,2015,70--74,Post Secondary,16739.7
SSP2,World,2020,70--74,Post Secondary,24449.9
SSP2,World,2025,70--74,Post Secondary,32223.1
SSP2,World,2030,70--74,Post Secondary,39269.9
SSP2,World,2035,70--74,Post Secondary,48272
SSP2,World,2040,70--74,Post Secondary,56242.5
SSP2,World,2045,70--74,Post Secondary,67099
SSP2,World,2050,70--74,Post Secondary,78388.1
SSP2,World,2055,70--74,Post Secondary,96843.8
SSP2,World,2060,70--74,Post Secondary,115878.2
SSP2,World,2065,70--74,Post Secondary,120998.8
SSP2,World,2070,70--74,Post Secondary,125745.4
SSP2,World,2075,70--74,Post Secondary,140696.3
SSP2,World,2080,70--74,Post Secondary,161630.1
SSP2,World,2085,70--74,Post Secondary,183807
SSP2,World,2090,70--74,Post Secondary,194101.4
SSP2,World,2095,70--74,Post Secondary,205565.5
SSP2,World,2100,70--74,Post Secondary,214352.6
SSP2,World,1950,75--79,Post Secondary,279.6
SSP2,World,1955,75--79,Post Secondary,366.8
SSP2,World,1960,75--79,Post Secondary,463.5
SSP2,World,1965,75--79,Post Secondary,597.3
SSP2,World,1970,75--79,Post Secondary,742.6
SSP2,World,1975,75--79,Post Secondary,975.5
SSP2,World,1980,75--79,Post Secondary,1338.9
SSP2,World,1985,75--79,Post Secondary,1677.1
SSP2,World,1990,75--79,Post Secondary,2001.3
SSP2,World,1995,75--79,Post Secondary,2225.8
SSP2,World,2000,75--79,Post Secondary,3634.6
SSP2,World,2005,75--79,Post Secondary,5599.1
SSP2,World,2010,75--79,Post Secondary,7822.1
SSP2,World,2015,75--79,Post Secondary,11193.7
SSP2,World,2020,75--79,Post Secondary,14381.1
SSP2,World,2025,75--79,Post Secondary,21284.8
SSP2,World,2030,75--79,Post Secondary,28220.2
SSP2,World,2035,75--79,Post Secondary,34713.3
SSP2,World,2040,75--79,Post Secondary,43009.7
SSP2,World,2045,75--79,Post Secondary,50550.6
SSP2,World,2050,75--79,Post Secondary,60736
SSP2,World,2055,75--79,Post Secondary,71242.4
SSP2,World,2060,75--79,Post Secondary,88345.8
SSP2,World,2065,75--79,Post Secondary,106185
SSP2,World,2070,75--79,Post Secondary,111440.8
SSP2,World,2075,75--79,Post Secondary,116248.5
SSP2,World,2080,75--79,Post Secondary,130553.9
SSP2,World,2085,75--79,Post Secondary,150788.8
SSP2,World,2090,75--79,Post Secondary,172324.5
SSP2,World,2095,75--79,Post Secondary,182822.6
SSP2,World,2100,75--79,Post Secondary,194453.2
SSP2,World,1950,80--84,Post Secondary,153.6
SSP2,World,1955,80--84,Post Secondary,215.6
SSP2,World,1960,80--84,Post Secondary,300
SSP2,World,1965,80--84,Post Secondary,397.9
SSP2,World,1970,80--84,Post Secondary,534.3
SSP2,World,1975,80--84,Post Secondary,711.5
SSP2,World,1980,80--84,Post Secondary,955.7
SSP2,World,1985,80--84,Post Secondary,1344.9
SSP2,World,1990,80--84,Post Secondary,1119.8
SSP2,World,1995,80--84,Post Secondary,1371.2
SSP2,World,2000,80--84,Post Secondary,1590.2
SSP2,World,2005,80--84,Post Secondary,2645
SSP2,World,2010,80--84,Post Secondary,4252.8
SSP2,World,2015,80--84,Post Secondary,5969.8
SSP2,World,2020,80--84,Post Secondary,8637.2
SSP2,World,2025,80--84,Post Secondary,11405.9
SSP2,World,2030,80--84,Post Secondary,17232.7
SSP2,World,2035,80--84,Post Secondary,23071
SSP2,World,2040,80--84,Post Secondary,28778.7
SSP2,World,2045,80--84,Post Secondary,36070
SSP2,World,2050,80--84,Post Secondary,42931.9
SSP2,World,2055,80--84,Post Secondary,52127.1
SSP2,World,2060,80--84,Post Secondary,61507.6
SSP2,World,2065,80--84,Post Secondary,76681.4
SSP2,World,2070,80--84,Post Secondary,92773.2
SSP2,World,2075,80--84,Post Secondary,98179.2
SSP2,World,2080,80--84,Post Secondary,103031.5
SSP2,World,2085,80--84,Post Secondary,116362.5
SSP2,World,2090,80--84,Post Secondary,135441
SSP2,World,2095,80--84,Post Secondary,155907.4
SSP2,World,2100,80--84,Post Secondary,166564.3
SSP2,World,1950,85--89,Post Secondary,32.3
SSP2,World,1955,85--89,Post Secondary,40.3
SSP2,World,1960,85--89,Post Secondary,62.4
SSP2,World,1965,85--89,Post Secondary,87.2
SSP2,World,1970,85--89,Post Secondary,117.8
SSP2,World,1975,85--89,Post Secondary,163.1
SSP2,World,1980,85--89,Post Secondary,224.2
SSP2,World,1985,85--89,Post Secondary,304.8
SSP2,World,1990,85--89,Post Secondary,461.3
SSP2,World,1995,85--89,Post Secondary,624.2
SSP2,World,2000,85--89,Post Secondary,785.5
SSP2,World,2005,85--89,Post Secondary,955
SSP2,World,2010,85--89,Post Secondary,1662.4
SSP2,World,2015,85--89,Post Secondary,2702
SSP2,World,2020,85--89,Post Secondary,3899.1
SSP2,World,2025,85--89,Post Secondary,5755.8
SSP2,World,2030,85--89,Post Secondary,7910.1
SSP2,World,2035,85--89,Post Secondary,12336.1
SSP2,World,2040,85--89,Post Secondary,16792.1
SSP2,World,2045,85--89,Post Secondary,21404.3
SSP2,World,2050,85--89,Post Secondary,27314.2
SSP2,World,2055,85--89,Post Secondary,33141.9
SSP2,World,2060,85--89,Post Secondary,40920.2
SSP2,World,2065,85--89,Post Secondary,48756.8
SSP2,World,2070,85--89,Post Secondary,61317.4
SSP2,World,2075,85--89,Post Secondary,74928.5
SSP2,World,2080,85--89,Post Secondary,80455.8
SSP2,World,2085,85--89,Post Secondary,85330.4
SSP2,World,2090,85--89,Post Secondary,97228
SSP2,World,2095,85--89,Post Secondary,114520.4
SSP2,World,2100,85--89,Post Secondary,133203.2
SSP2,World,1950,90--94,Post Secondary,6.9
SSP2,World,1955,90--94,Post Secondary,8.2
SSP2,World,1960,90--94,Post Secondary,10.8
SSP2,World,1965,90--94,Post Secondary,17.5
SSP2,World,1970,90--94,Post Secondary,25.9
SSP2,World,1975,90--94,Post Secondary,37.6
SSP2,World,1980,90--94,Post Secondary,56.4
SSP2,World,1985,90--94,Post Secondary,83.5
SSP2,World,1990,90--94,Post Secondary,119.1
SSP2,World,1995,90--94,Post Secondary,187.1
SSP2,World,2000,90--94,Post Secondary,259.2
SSP2,World,2005,90--94,Post Secondary,341.7
SSP2,World,2010,90--94,Post Secondary,445.8
SSP2,World,2015,90--94,Post Secondary,793.4
SSP2,World,2020,90--94,Post Secondary,1323.5
SSP2,World,2025,90--94,Post Secondary,1974.4
SSP2,World,2030,90--94,Post Secondary,3004.3
SSP2,World,2035,90--94,Post Secondary,4358.2
SSP2,World,2040,90--94,Post Secondary,7116.1
SSP2,World,2045,90--94,Post Secondary,9968.5
SSP2,World,2050,90--94,Post Secondary,13152.5
SSP2,World,2055,90--94,Post Secondary,17295.5
SSP2,World,2060,90--94,Post Secondary,21659.7
SSP2,World,2065,90--94,Post Secondary,27555.3
SSP2,World,2070,90--94,Post Secondary,33472.9
SSP2,World,2075,90--94,Post Secondary,42765.2
SSP2,World,2080,90--94,Post Secondary,53157.4
SSP2,World,2085,90--94,Post Secondary,58541.1
SSP2,World,2090,90--94,Post Secondary,63374.6
SSP2,World,2095,90--94,Post Secondary,73387.3
SSP2,World,2100,90--94,Post Secondary,88115.6
SSP2,World,1950,95--99,Post Secondary,1.1
SSP2,World,1955,95--99,Post Secondary,1.1
SSP2,World,1960,95--99,Post Secondary,1.3
SSP2,World,1965,95--99,Post Secondary,1.9
SSP2,World,1970,95--99,Post Secondary,3.2
SSP2,World,1975,95--99,Post Secondary,5.1
SSP2,World,1980,95--99,Post Secondary,8.3
SSP2,World,1985,95--99,Post Secondary,13.8
SSP2,World,1990,95--99,Post Secondary,21.6
SSP2,World,1995,95--99,Post Secondary,31.5
SSP2,World,2000,95--99,Post Secondary,48.9
SSP2,World,2005,95--99,Post Secondary,71.6
SSP2,World,2010,95--99,Post Secondary,101.9
SSP2,World,2015,95--99,Post Secondary,136.2
SSP2,World,2020,95--99,Post Secondary,251.4
SSP2,World,2025,95--99,Post Secondary,432.8
SSP2,World,2030,95--99,Post Secondary,675
SSP2,World,2035,95--99,Post Secondary,1070.5
SSP2,World,2040,95--99,Post Secondary,1656.6
SSP2,World,2045,95--99,Post Secondary,2873.4
SSP2,World,2050,95--99,Post Secondary,4214.4
SSP2,World,2055,95--99,Post Secondary,5853.2
SSP2,World,2060,95--99,Post Secondary,8078.3
SSP2,World,2065,95--99,Post Secondary,10663.5
SSP2,World,2070,95--99,Post Secondary,14269.8
SSP2,World,2075,95--99,Post Secondary,17959.3
SSP2,World,2080,95--99,Post Secondary,23638.7
SSP2,World,2085,95--99,Post Secondary,30245.9
SSP2,World,2090,95--99,Post Secondary,34737.3
SSP2,World,2095,95--99,Post Secondary,39099
SSP2,World,2100,95--99,Post Secondary,46769
SSP2,World,1950,100+,Post Secondary,0.2
SSP2,World,1955,100+,Post Secondary,0.1
SSP2,World,1960,100+,Post Secondary,0.1
SSP2,World,1965,100+,Post Secondary,0.1
SSP2,World,1970,100+,Post Secondary,0.2
SSP2,World,1975,100+,Post Secondary,0.4
SSP2,World,1980,100+,Post Secondary,0.7
SSP2,World,1985,100+,Post Secondary,1.3
SSP2,World,1990,100+,Post Secondary,2.2
SSP2,World,1995,100+,Post Secondary,3.6
SSP2,World,2000,100+,Post Secondary,5.1
SSP2,World,2005,100+,Post Secondary,7.6
SSP2,World,2010,100+,Post Secondary,12.3
SSP2,World,2015,100+,Post Secondary,16.8
SSP2,World,2020,100+,Post Secondary,25
SSP2,World,2025,100+,Post Secondary,47.1
SSP2,World,2030,100+,Post Secondary,84.6
SSP2,World,2035,100+,Post Secondary,139.9
SSP2,World,2040,100+,Post Secondary,234
SSP2,World,2045,100+,Post Secondary,389.3
SSP2,World,2050,100+,Post Secondary,724.4
SSP2,World,2055,100+,Post Secondary,1154
SSP2,World,2060,100+,Post Secondary,1736.5
SSP2,World,2065,100+,Post Secondary,2586.4
SSP2,World,2070,100+,Post Secondary,3684.6
SSP2,World,2075,100+,Post Secondary,5355.5
SSP2,World,2080,100+,Post Secondary,7264.1
SSP2,World,2085,100+,Post Secondary,10052.5
SSP2,World,2090,100+,Post Secondary,13592.7
SSP2,World,2095,100+,Post Secondary,16937.5
SSP2,World,2100,100+,Post Secondary,20656.4
SSP1,World,1950,All,Total,2541292.5
SSP1,World,1955,All,Total,2777546.2
SSP1,World,1960,All,Total,3040022.5
SSP1,World,1965,All,Total,3347595.4
SSP1,World,1970,All,Total,3710412.1
SSP1,World,1975,All,Total,4091086.9
SSP1,World,1980,All,Total,4473136.1
SSP1,World,1985,All,Total,4891516.4
SSP1,World,1990,All,Total,5334971.5
SSP1,World,1995,All,Total,5756824.2
SSP1,World,2000,All,Total,6152490.5
SSP1,World,2005,All,Total,6549895.9
SSP1,World,2010,All,Total,6972709.2
SSP1,World,2015,All,Total,7383000
SSP1,World,2020,All,Total,7731644
SSP1,World,2025,All,Total,8003146
SSP1,World,2030,All,Total,8212741
SSP1,World,2035,All,Total,8379464
